Trial,Stim,Duration,QuartetOrder,Instruct_V_H,illusory_physical,V_buttom,H_buttom,vertical,horizontal,invalid_ResponseKey,invalid_ResponseTime,ResponseKey,ResponseTime,expected_key,success,Timestamp,Onset
8,PrecueTime,10,"quartetPart2, quartetPart1",horizontal,illusory,4,1,blue_Square,red_Square,None,None,1,265.30801070001326,1,True,157,147
8,DelayTime,4,"quartetPart2, quartetPart1",horizontal,illusory,4,1,blue_Square,red_Square,None,None,1,265.30801070001326,1,True,161,157
8,SwitchTime,3,"quartetPart2, quartetPart1",horizontal,illusory,4,1,blue_Square,red_Square,None,None,1,265.30801070001326,1,True,164,161
8,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,4,1,blue_Square,red_Square,None,None,1,265.30801070001326,1,True,168,164
9,PrecueTime,8,"quartetPart2, quartetPart1",vertical,illusory,1,2,blue_Square,red_Square,None,None,1,299.1394896999991,1,True,176,168
9,DelayTime,5,"quartetPart2, quartetPart1",vertical,illusory,1,2,blue_Square,red_Square,None,None,1,299.1394896999991,1,True,181,176
9,SwitchTime,4,"quartetPart2, quartetPart1",vertical,illusory,1,2,blue_Square,red_Square,None,None,1,299.1394896999991,1,True,185,181
9,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,1,2,blue_Square,red_Square,None,None,1,299.1394896999991,1,True,189,185
10,PrecueTime,8,"quartetPart1, quartetPart2",horizontal,illusory,4,3,blue_Square,red_Square,None,None,3,333.51959860001807,3,True,197,189
10,DelayTime,5,"quartetPart1, quartetPart2",horizontal,illusory,4,3,blue_Square,red_Square,None,None,3,333.51959860001807,3,True,202,197
10,SwitchTime,4,"quartetPart1, quartetPart2",horizontal,illusory,4,3,blue_Square,red_Square,None,None,3,333.51959860001807,3,True,206,202
10,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,4,3,blue_Square,red_Square,None,None,3,333.51959860001807,3,True,210,206
