Trial,Stim,Duration,QuartetOrder,Instruct_V_H,illusory_physical,V_buttom,H_buttom,vertical,horizontal,invalid_ResponseKey,invalid_ResponseTime,ResponseKey,ResponseTime,expected_key,success,Timestamp,Onset
5,DelayTime,5,"quartetPart1, quartetPart2",vertical,illusory,4,2,red_Square,blue_Square,None,None,4,163.58619899998303,4,True,98,93
5,SwitchTime,3,"quartetPart1, quartetPart2",vertical,illusory,4,2,red_Square,blue_Square,None,None,4,163.58619899998303,4,True,101,98
5,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,4,2,red_Square,blue_Square,None,None,4,163.58619899998303,4,True,105,101
6,PrecueTime,9,"quartetPart1, quartetPart2",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,197.56697819998953,3,True,114,105
6,DelayTime,6,"quartetPart1, quartetPart2",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,197.56697819998953,3,True,120,114
6,SwitchTime,2,"quartetPart1, quartetPart2",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,197.56697819998953,3,True,122,120
6,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,197.56697819998953,3,True,126,122
7,PrecueTime,10,"quartetPart2, quartetPart1",vertical,illusory,1,4,red_Square,blue_Square,None,None,1,231.61506609999924,1,True,136,126
7,DelayTime,4,"quartetPart2, quartetPart1",vertical,illusory,1,4,red_Square,blue_Square,None,None,1,231.61506609999924,1,True,140,136
7,SwitchTime,3,"quartetPart2, quartetPart1",vertical,illusory,1,4,red_Square,blue_Square,None,None,1,231.61506609999924,1,True,143,140
7,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,1,4,red_Square,blue_Square,None,None,1,231.61506609999924,1,True,147,143
8,PrecueTime,9,"quartetPart2, quartetPart1",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,265.07916359999217,2,True,156,147
8,DelayTime,6,"quartetPart2, quartetPart1",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,265.07916359999217,2,True,162,156
8,SwitchTime,2,"quartetPart2, quartetPart1",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,265.07916359999217,2,True,164,162
8,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,265.07916359999217,2,True,168,164
9,PrecueTime,8,"quartetPart2, quartetPart1",horizontal,illusory,2,4,red_Square,blue_Square,None,None,4,299.70958470000187,4,True,176,168
9,DelayTime,6,"quartetPart2, quartetPart1",horizontal,illusory,2,4,red_Square,blue_Square,None,None,4,299.70958470000187,4,True,182,176
9,SwitchTime,3,"quartetPart2, quartetPart1",horizontal,illusory,2,4,red_Square,blue_Square,None,None,4,299.70958470000187,4,True,185,182
9,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,2,4,red_Square,blue_Square,None,None,4,299.70958470000187,4,True,189,185
10,PrecueTime,10,"quartetPart1, quartetPart2",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,333.29030419999617,4,True,199,189
10,DelayTime,5,"quartetPart1, quartetPart2",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,333.29030419999617,4,True,204,199
10,SwitchTime,2,"quartetPart1, quartetPart2",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,333.29030419999617,4,True,206,204
10,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,333.29030419999617,4,True,210,206
