Trial,Stim,Duration,QuartetOrder,Instruct_V_H,illusory_physical,V_buttom,H_buttom,vertical,horizontal,invalid_ResponseKey,invalid_ResponseTime,ResponseKey,ResponseTime,expected_key,success,Timestamp,Onset
4,PrecueTime,9,"quartetPart1, quartetPart2",vertical,illusory,3,4,red_Square,blue_Square,None,None,3,130.31548849999672,3,True,72,63
4,DelayTime,4,"quartetPart1, quartetPart2",vertical,illusory,3,4,red_Square,blue_Square,None,None,3,130.31548849999672,3,True,76,72
4,SwitchTime,4,"quartetPart1, quartetPart2",vertical,illusory,3,4,red_Square,blue_Square,None,None,3,130.31548849999672,3,True,80,76
4,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,3,4,red_Square,blue_Square,None,None,3,130.31548849999672,3,True,84,80
5,PrecueTime,8,"quartetPart2, quartetPart1",horizontal,illusory,4,3,red_Square,blue_Square,None,None,3,163.8792037999956,3,True,92,84
5,DelayTime,6,"quartetPart2, quartetPart1",horizontal,illusory,4,3,red_Square,blue_Square,None,None,3,163.8792037999956,3,True,98,92
5,SwitchTime,3,"quartetPart2, quartetPart1",horizontal,illusory,4,3,red_Square,blue_Square,None,None,3,163.8792037999956,3,True,101,98
5,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,4,3,red_Square,blue_Square,None,None,3,163.8792037999956,3,True,105,101
6,PrecueTime,9,"quartetPart1, quartetPart2",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,197.477701900003,2,True,114,105
6,DelayTime,5,"quartetPart1, quartetPart2",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,197.477701900003,2,True,119,114
6,SwitchTime,3,"quartetPart1, quartetPart2",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,197.477701900003,2,True,122,119
6,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,197.477701900003,2,True,126,122
7,PrecueTime,9,"quartetPart1, quartetPart2",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,231.4583352000045,1,True,135,126
7,DelayTime,6,"quartetPart1, quartetPart2",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,231.4583352000045,1,True,141,135
7,SwitchTime,2,"quartetPart1, quartetPart2",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,231.4583352000045,1,True,143,141
7,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,231.4583352000045,1,True,147,143
8,PrecueTime,9,"quartetPart1, quartetPart2",vertical,illusory,1,3,red_Square,blue_Square,None,None,1,266.20504460000666,1,True,156,147
8,DelayTime,5,"quartetPart1, quartetPart2",vertical,illusory,1,3,red_Square,blue_Square,None,None,1,266.20504460000666,1,True,161,156
8,SwitchTime,3,"quartetPart1, quartetPart2",vertical,illusory,1,3,red_Square,blue_Square,None,None,1,266.20504460000666,1,True,164,161
8,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,1,3,red_Square,blue_Square,None,None,1,266.20504460000666,1,True,168,164
9,PrecueTime,9,"quartetPart2, quartetPart1",horizontal,illusory,3,2,red_Square,blue_Square,None,None,2,299.03589190001367,2,True,177,168
9,DelayTime,6,"quartetPart2, quartetPart1",horizontal,illusory,3,2,red_Square,blue_Square,None,None,2,299.03589190001367,2,True,183,177
9,SwitchTime,2,"quartetPart2, quartetPart1",horizontal,illusory,3,2,red_Square,blue_Square,None,None,2,299.03589190001367,2,True,185,183
9,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,3,2,red_Square,blue_Square,None,None,2,299.03589190001367,2,True,189,185
10,PrecueTime,8,"quartetPart2, quartetPart1",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,332.9335876000114,3,True,197,189
10,DelayTime,5,"quartetPart2, quartetPart1",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,332.9335876000114,3,True,202,197
10,SwitchTime,4,"quartetPart2, quartetPart1",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,332.9335876000114,3,True,206,202
10,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,332.9335876000114,3,True,210,206
