Trial,Stim,Duration,QuartetOrder,Instruct_V_H,illusory_physical,V_buttom,H_buttom,vertical,horizontal,invalid_ResponseKey,invalid_ResponseTime,ResponseKey,ResponseTime,expected_key,success,Timestamp,Onset
5,DelayTime,5,"quartetPart2, quartetPart1",horizontal,illusory,4,1,blue_Square,red_Square,None,None,1,163.65826150000794,1,True,99,94
5,SwitchTime,2,"quartetPart2, quartetPart1",horizontal,illusory,4,1,blue_Square,red_Square,None,None,1,163.65826150000794,1,True,101,99
5,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,4,1,blue_Square,red_Square,None,None,1,163.65826150000794,1,True,105,101
6,PrecueTime,9,"quartetPart1, quartetPart2",vertical,illusory,3,1,blue_Square,red_Square,None,None,3,198.28928670001915,3,True,114,105
6,DelayTime,4,"quartetPart1, quartetPart2",vertical,illusory,3,1,blue_Square,red_Square,None,None,3,198.28928670001915,3,True,118,114
6,SwitchTime,4,"quartetPart1, quartetPart2",vertical,illusory,3,1,blue_Square,red_Square,None,None,3,198.28928670001915,3,True,122,118
6,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,3,1,blue_Square,red_Square,None,None,3,198.28928670001915,3,True,126,122
7,PrecueTime,10,"quartetPart2, quartetPart1",vertical,illusory,3,2,blue_Square,red_Square,None,None,3,231.65530680000666,3,True,136,126
7,DelayTime,5,"quartetPart2, quartetPart1",vertical,illusory,3,2,blue_Square,red_Square,None,None,3,231.65530680000666,3,True,141,136
7,SwitchTime,2,"quartetPart2, quartetPart1",vertical,illusory,3,2,blue_Square,red_Square,None,None,3,231.65530680000666,3,True,143,141
7,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,3,2,blue_Square,red_Square,None,None,3,231.65530680000666,3,True,147,143
8,PrecueTime,9,"quartetPart2, quartetPart1",horizontal,illusory,3,4,blue_Square,red_Square,None,None,4,265.56752670000424,4,True,156,147
8,DelayTime,5,"quartetPart2, quartetPart1",horizontal,illusory,3,4,blue_Square,red_Square,None,None,4,265.56752670000424,4,True,161,156
8,SwitchTime,3,"quartetPart2, quartetPart1",horizontal,illusory,3,4,blue_Square,red_Square,None,None,4,265.56752670000424,4,True,164,161
8,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,3,4,blue_Square,red_Square,None,None,4,265.56752670000424,4,True,168,164
9,PrecueTime,9,"quartetPart2, quartetPart1",vertical,illusory,4,2,blue_Square,red_Square,None,None,4,299.2992372000008,4,True,177,168
9,DelayTime,6,"quartetPart2, quartetPart1",vertical,illusory,4,2,blue_Square,red_Square,None,None,4,299.2992372000008,4,True,183,177
9,SwitchTime,2,"quartetPart2, quartetPart1",vertical,illusory,4,2,blue_Square,red_Square,None,None,4,299.2992372000008,4,True,185,183
9,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,4,2,blue_Square,red_Square,None,None,4,299.2992372000008,4,True,189,185
10,PrecueTime,10,"quartetPart2, quartetPart1",horizontal,illusory,1,3,blue_Square,red_Square,None,None,3,333.0458517000079,3,True,199,189
10,DelayTime,4,"quartetPart2, quartetPart1",horizontal,illusory,1,3,blue_Square,red_Square,None,None,3,333.0458517000079,3,True,203,199
10,SwitchTime,3,"quartetPart2, quartetPart1",horizontal,illusory,1,3,blue_Square,red_Square,None,None,3,333.0458517000079,3,True,206,203
10,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,1,3,blue_Square,red_Square,None,None,3,333.0458517000079,3,True,210,206
